Game_id,Local_team_id,Visitor_team_id,Visitor_WL,Local_WL,Visitor_FgPct,Local_FgPct,Visitor_FG3aPct,Local_FG3aPct,Visitor_FtPct,Local_FtPct,Visitor_AST,Local_AST,Visitor_OREB,Local_OREB,Visitor_DREB,Local_DREB,Visitor_STL,Local_STL,Visitor_BLK,Local_BLK,Visitor_PF,Local_PF,Visitor_PTS,Local_PTS
22401018,1610612759,1610612755,L,W,0.568,0.528,0.378,0.487,0.7,0.833,30,36,5,9,27,25,10,11,4,5,15,14,120,128
22401019,1610612742,1610612765,L,W,0.469,0.525,0.355,0.353,0.737,0.75,24,25,15,10,26,34,14,10,5,7,22,16,117,123
22401020,1610612762,1610612738,W,L,0.464,0.452,0.333,0.4,0.875,0.75,27,24,16,9,32,29,13,7,4,2,15,17,121,99
22401021,1610612756,1610612739,L,W,0.447,0.522,0.378,0.452,0.786,1.0,24,33,16,12,28,34,11,6,5,3,12,16,112,123
22401022,1610612757,1610612743,L,W,0.5,0.54,0.346,0.4,0.857,0.8,24,30,11,15,20,23,10,12,2,6,25,18,109,128
22401023,1610612746,1610612763,L,W,0.421,0.577,0.388,0.5,0.692,0.808,28,29,10,2,30,41,8,7,3,9,20,14,108,128
22401024,1610612754,1610612751,L,W,0.433,0.476,0.349,0.314,0.588,0.81,20,32,11,6,37,38,6,5,1,6,20,24,103,108
22401025,1610612737,1610612744,L,W,0.464,0.57,0.421,0.417,0.808,0.611,28,37,6,10,32,36,8,5,4,3,16,23,115,124
22401026,1610612752,1610612764,L,W,0.443,0.484,0.306,0.371,0.737,0.778,21,29,10,14,31,35,9,13,5,3,23,17,103,122
22401027,1610612758,1610612749,W,L,0.524,0.451,0.419,0.237,0.65,0.773,22,21,11,14,31,30,6,4,3,2,17,17,114,108
22401028,1610612747,1610612741,W,L,0.583,0.482,0.463,0.415,0.75,0.727,41,23,10,9,32,26,17,8,5,1,16,16,146,115
22401029,1610612765,1610612740,L,W,0.576,0.547,0.5,0.481,0.75,0.725,35,26,10,11,27,21,3,6,5,2,30,20,130,136
22401030,1610612762,1610612739,W,L,0.458,0.36,0.229,0.32,0.677,0.611,28,25,14,13,37,39,9,4,7,5,16,24,120,91
22401031,1610612737,1610612755,L,W,0.44,0.552,0.324,0.459,0.757,0.864,24,35,13,10,24,29,8,11,4,4,18,26,119,132
22401032,1610612748,1610612766,L,W,0.471,0.573,0.333,0.414,0.923,0.8,24,27,12,7,28,25,5,10,4,4,15,13,105,122
22401033,1610612761,1610612759,W,L,0.477,0.38,0.326,0.256,0.844,0.692,27,27,13,16,33,30,15,8,6,3,14,21,123,89
22401034,1610612757,1610612738,W,L,0.545,0.489,0.46,0.404,0.714,0.688,31,24,11,11,27,27,6,6,6,3,14,11,129,116
22401035,1610612745,1610612743,W,L,0.506,0.438,0.476,0.324,0.692,0.647,28,25,10,16,33,29,5,4,4,7,23,20,116,111
22401036,1610612746,1610612760,W,L,0.402,0.427,0.343,0.308,0.85,0.821,28,20,10,11,32,37,9,6,8,8,22,19,103,101
22401037,1610612754,1610612750,L,W,0.484,0.489,0.257,0.371,0.6,1.0,26,30,9,9,36,37,5,9,3,5,13,12,103,119
22401038,1610612753,1610612747,L,W,0.463,0.494,0.313,0.375,0.786,0.826,19,25,11,12,28,31,7,6,1,4,20,18,106,118
22401039,1610612764,1610612761,W,L,0.406,0.402,0.278,0.297,0.741,0.676,28,24,17,9,43,39,11,8,6,9,23,19,112,104
22401040,1610612751,1610612742,W,L,0.563,0.513,0.323,0.333,0.75,0.714,34,30,11,9,30,28,10,7,1,2,15,15,120,101
22401041,1610612740,1610612755,L,W,0.391,0.494,0.333,0.429,0.895,0.846,19,36,12,13,25,38,11,11,6,5,16,17,99,112
22401042,1610612743,1610612741,W,L,0.495,0.474,0.436,0.306,0.846,0.667,31,34,12,17,31,35,8,5,5,9,17,16,129,119
22401043,1610612756,1610612749,L,W,0.446,0.476,0.308,0.389,0.69,0.889,24,25,9,14,27,38,12,2,0,4,16,21,106,108
22401044,1610612758,1610612738,W,L,0.456,0.453,0.38,0.333,0.6,0.818,28,23,10,8,35,37,9,7,4,1,14,18,113,95
22401045,1610612766,1610612753,W,L,0.456,0.42,0.31,0.412,0.842,0.762,22,26,13,8,37,30,5,4,4,3,21,22,111,104
22401046,1610612765,1610612759,L,W,0.363,0.564,0.318,0.484,0.8,0.76,21,33,16,6,25,38,7,6,2,5,19,19,96,122
22401047,1610612748,1610612744,L,W,0.398,0.558,0.237,0.68,0.688,0.75,20,26,14,8,24,34,8,8,1,5,14,15,86,112
22401048,1610612752,1610612742,L,W,0.538,0.596,0.316,0.385,0.84,0.667,19,40,5,5,28,31,9,9,3,4,16,18,113,128
22401049,1610612745,1610612737,L,W,0.417,0.452,0.306,0.282,0.867,0.897,32,17,18,14,24,37,8,8,1,2,26,12,114,121
22401050,1610612762,1610612763,W,L,0.531,0.436,0.444,0.405,0.889,0.818,38,24,17,4,35,24,7,6,4,3,21,16,140,103
22401051,1610612757,1610612739,W,L,0.545,0.4,0.444,0.327,0.824,0.636,28,28,9,19,32,26,4,9,6,3,18,15,122,111
22401052,1610612758,1610612760,W,L,0.524,0.407,0.594,0.489,0.8,0.667,30,32,6,5,46,31,7,10,6,7,18,15,121,105
22401053,1610612755,1610612764,W,L,0.505,0.429,0.409,0.304,0.417,0.8,30,22,13,13,36,34,3,7,6,5,12,15,119,114
22401054,1610612751,1610612761,W,L,0.422,0.356,0.303,0.195,0.87,0.842,34,16,17,10,46,33,5,6,3,9,22,21,116,86
22401055,1610612754,1610612747,W,L,0.519,0.506,0.447,0.417,0.875,0.842,26,31,8,7,35,29,5,9,3,4,22,16,120,119
22401056,1610612752,1610612746,W,L,0.511,0.5,0.533,0.382,0.833,0.727,27,35,13,7,32,31,4,4,8,1,21,14,126,113
22401057,1610612743,1610612749,L,W,0.517,0.544,0.432,0.432,0.692,0.591,30,36,8,8,31,38,4,6,6,4,14,12,117,127
22401058,1610612756,1610612738,W,L,0.506,0.414,0.423,0.317,0.909,0.81,33,22,11,11,37,27,8,7,7,3,18,18,132,102
22401059,1610612739,1610612759,L,W,0.406,0.465,0.326,0.354,0.762,0.833,27,33,19,14,31,42,10,7,3,5,20,14,116,124
22401060,1610612753,1610612742,W,L,0.474,0.425,0.5,0.167,0.727,0.792,21,14,5,10,35,34,10,5,1,5,17,20,101,92
22401061,1610612764,1610612754,W,L,0.641,0.447,0.574,0.367,0.895,0.846,48,19,13,12,37,19,8,9,2,2,19,15,162,109
22401062,1610612748,1610612737,L,W,0.518,0.537,0.439,0.545,0.727,0.8,27,26,6,7,30,30,10,10,2,1,11,10,112,122
22401063,1610612741,1610612747,L,W,0.495,0.467,0.293,0.432,0.833,0.636,30,33,6,11,34,37,8,4,7,2,19,15,117,119
22401064,1610612760,1610612763,L,W,0.418,0.489,0.381,0.419,0.957,0.857,28,28,5,7,31,38,9,9,4,4,20,17,104,125
22401065,1610612762,1610612745,W,L,0.461,0.544,0.324,0.478,0.789,0.765,26,29,18,3,33,30,7,5,5,5,14,20,121,110
22401066,1610612758,1610612757,L,W,0.398,0.649,0.32,0.37,0.808,0.815,23,24,15,9,17,37,11,8,3,3,20,23,107,128
22401067,1610612765,1610612739,L,W,0.464,0.478,0.375,0.441,0.763,0.857,16,25,11,16,30,27,9,8,3,5,27,29,122,133
22401068,1610612751,1610612746,W,L,0.55,0.371,0.514,0.298,0.893,0.769,29,27,2,10,46,33,11,10,4,3,22,21,132,100
22401069,1610612761,1610612766,L,W,0.406,0.442,0.29,0.318,0.667,0.667,29,28,13,11,43,34,5,9,5,5,12,15,97,108
22401070,1610612749,1610612752,W,L,0.484,0.547,0.364,0.394,0.875,0.632,28,24,14,3,30,29,12,2,1,3,14,14,116,107
22401071,1610612750,1610612756,L,W,0.519,0.528,0.486,0.487,0.692,0.846,28,31,8,12,26,31,6,12,4,4,16,18,109,124
22401072,1610612740,1610612744,W,L,0.413,0.407,0.236,0.304,0.759,0.786,29,24,18,14,32,32,10,6,1,5,22,23,111,95
22401073,1610612743,1610612762,L,W,0.355,0.578,0.175,0.379,0.833,0.786,21,38,14,9,28,36,10,12,0,13,19,16,93,129
22401074,1610612753,1610612758,L,W,0.42,0.494,0.25,0.462,0.8,0.625,17,31,9,13,32,36,6,10,6,2,21,18,91,121
22401075,1610612764,1610612751,W,L,0.443,0.435,0.391,0.265,0.95,0.879,25,21,12,7,37,33,2,5,4,7,23,15,115,112
22401076,1610612755,1610612748,W,L,0.473,0.5,0.465,0.406,0.769,0.429,33,28,16,6,31,31,12,7,4,7,13,15,118,95
22401077,1610612741,1610612742,W,L,0.465,0.473,0.3,0.424,0.81,0.792,28,31,8,12,33,44,9,4,8,3,18,17,120,119
22401078,1610612763,1610612747,W,L,0.506,0.526,0.442,0.438,0.926,0.722,30,33,8,9,34,32,7,7,3,4,21,27,134,127
22401079,1610612760,1610612754,L,W,0.448,0.511,0.333,0.472,0.731,0.826,27,26,8,8,35,39,6,9,6,4,16,17,111,132
22401080,1610612759,1610612738,W,L,0.479,0.437,0.333,0.35,0.778,0.778,32,25,15,10,39,25,2,6,4,1,18,16,121,111
22401081,1610612739,1610612746,L,W,0.484,0.505,0.39,0.333,0.727,0.783,25,33,10,10,34,35,6,11,4,3,17,17,122,127
22401082,1610612752,1610612757,L,W,0.437,0.536,0.25,0.4,0.571,0.769,19,27,13,9,26,35,9,10,4,10,12,17,93,110
22401083,1610612749,1610612737,W,L,0.532,0.476,0.354,0.343,0.8,0.791,36,21,15,6,31,30,10,5,2,2,29,24,145,124
22401084,1610612750,1610612765,L,W,0.358,0.473,0.316,0.387,0.75,0.742,22,24,16,15,28,44,3,3,3,9,24,24,104,123
22401085,1610612740,1610612766,L,W,0.352,0.413,0.242,0.29,0.88,0.765,20,24,12,14,38,43,15,9,6,8,17,17,94,98
22401086,1610612759,1610612744,W,L,0.577,0.476,0.477,0.381,0.789,0.625,42,30,10,7,34,27,17,4,3,3,15,20,148,106
22401087,1610612755,1610612761,W,L,0.476,0.472,0.447,0.276,0.667,0.895,32,25,13,8,33,38,10,6,4,10,13,12,127,109
22401088,1610612756,1610612745,W,L,0.571,0.483,0.581,0.313,0.72,0.882,37,25,13,10,32,29,14,8,4,5,15,21,148,109
22401089,1610612766,1610612762,L,W,0.406,0.538,0.269,0.395,0.933,0.643,25,33,14,10,27,37,13,3,2,5,15,14,106,110
22401090,1610612754,1610612758,L,W,0.467,0.467,0.444,0.341,0.647,1.0,22,28,6,6,39,34,7,6,2,5,18,14,109,111
22401091,1610612753,1610612746,W,L,0.439,0.395,0.258,0.269,0.842,0.909,18,18,11,6,36,26,12,10,5,4,19,17,96,87
22401092,1610612764,1610612748,W,L,0.505,0.395,0.281,0.302,0.708,0.722,29,22,15,5,47,34,12,14,2,4,16,20,120,94
22401093,1610612763,1610612738,W,L,0.406,0.446,0.339,0.25,0.947,0.625,30,21,12,5,42,40,4,9,3,3,11,16,117,103
22401094,1610612760,1610612741,L,W,0.449,0.531,0.314,0.535,0.813,0.783,29,39,10,9,33,35,7,11,7,6,16,16,117,145
22401095,1610612742,1610612751,W,L,0.433,0.477,0.392,0.333,0.75,0.586,32,29,7,12,33,37,6,4,3,3,23,19,113,109
22401096,1610612747,1610612745,L,W,0.416,0.393,0.313,0.348,0.824,0.9,26,22,10,10,41,35,7,11,5,6,20,15,98,104
22401097,1610612737,1610612757,W,L,0.456,0.446,0.317,0.219,0.741,0.857,30,26,19,12,35,33,13,12,5,8,18,22,127,113
22401098,1610612752,1610612755,L,W,0.42,0.424,0.194,0.387,0.773,0.808,23,23,13,14,29,30,11,10,5,4,21,18,91,105
22401099,1610612741,1610612761,L,W,0.454,0.568,0.444,0.412,0.909,0.852,35,36,9,10,26,39,7,10,3,2,20,9,118,137
22401100,1610612763,1610612744,W,L,0.424,0.478,0.393,0.409,1.0,0.864,29,22,15,8,34,35,11,7,3,6,22,23,134,125
22401101,1610612749,1610612756,L,W,0.478,0.689,0.4,0.586,0.81,0.933,26,32,15,3,18,26,6,6,0,5,19,22,123,133
22401102,1610612743,1610612750,W,L,0.468,0.547,0.38,0.353,0.68,0.75,35,33,21,8,31,37,5,7,2,7,34,22,140,139
22401103,1610612739,1610612752,L,W,0.444,0.532,0.306,0.324,0.824,0.857,24,23,15,15,24,29,7,8,2,5,19,18,105,124
22401104,1610612754,1610612766,L,W,0.526,0.495,0.417,0.409,0.722,0.7,20,29,9,11,35,27,3,10,2,6,15,16,105,119
22401105,1610612764,1610612758,L,W,0.421,0.512,0.256,0.395,0.75,0.722,25,24,17,7,31,34,10,6,3,3,16,21,111,116
22401106,1610612738,1610612748,W,L,0.518,0.448,0.467,0.279,0.889,0.813,28,24,11,19,23,24,9,3,2,6,13,17,124,103
22401107,1610612745,1610612762,L,W,0.426,0.538,0.25,0.422,0.652,0.632,25,30,10,18,29,45,7,4,6,6,14,18,105,143
22401108,1610612760,1610612765,L,W,0.404,0.438,0.303,0.263,0.84,0.806,20,25,11,13,32,33,5,12,7,11,25,19,103,119
22401109,1610612742,1610612737,L,W,0.433,0.53,0.385,0.455,0.864,0.81,29,27,12,4,31,38,7,7,3,8,19,16,118,120
22401110,1610612743,1610612759,W,L,0.443,0.396,0.37,0.295,0.769,0.68,27,24,8,14,44,44,6,7,5,4,17,12,113,106
22401111,1610612746,1610612740,L,W,0.506,0.526,0.182,0.406,0.727,0.808,29,27,7,2,32,28,9,9,4,4,21,9,98,114
22401112,1610612764,1610612753,W,L,0.463,0.447,0.367,0.4,0.88,0.818,27,16,13,8,34,30,7,4,8,3,12,20,109,97
22401113,1610612751,1610612750,W,L,0.5,0.427,0.31,0.306,0.667,0.75,27,30,10,8,35,26,6,11,10,0,13,17,105,90
22401114,1610612748,1610612763,W,L,0.471,0.411,0.421,0.424,0.824,0.842,24,24,12,15,37,32,8,11,4,8,18,21,110,108
22401115,1610612755,1610612749,W,L,0.561,0.483,0.516,0.308,0.667,0.789,32,30,8,11,32,29,7,8,7,4,14,18,126,113
22401116,1610612761,1610612757,W,L,0.488,0.458,0.294,0.353,0.9,0.6,20,29,17,13,37,22,10,14,6,1,13,19,112,103
22401117,1610612747,1610612744,W,L,0.476,0.453,0.452,0.383,0.839,0.87,30,23,14,14,32,25,5,5,2,3,21,23,123,116
22401118,1610612766,1610612758,W,L,0.495,0.398,0.444,0.229,0.826,0.824,26,17,10,11,34,34,4,2,3,2,28,19,125,102
22401119,1610612754,1610612762,L,W,0.375,0.573,0.308,0.375,0.857,0.684,21,38,19,11,33,40,5,8,1,17,24,17,112,140
22401120,1610612738,1610612756,L,W,0.441,0.517,0.324,0.359,0.818,0.864,24,28,11,10,29,39,7,1,2,4,15,13,103,123
22401121,1610612761,1610612765,W,L,0.461,0.418,0.353,0.351,0.852,0.8,27,24,12,16,35,33,11,9,7,6,14,24,117,105
22401122,1610612741,1610612757,L,W,0.383,0.471,0.262,0.37,0.778,0.839,23,25,19,11,35,50,7,2,5,8,21,16,113,118
22401123,1610612745,1610612760,L,W,0.483,0.489,0.371,0.448,0.8,0.846,24,24,7,14,26,34,7,10,6,5,20,16,111,125
22401124,1610612759,1610612739,W,L,0.471,0.436,0.431,0.333,0.714,0.789,31,27,7,9,37,35,6,9,4,4,13,15,114,113
22401125,1610612744,1610612743,L,W,0.541,0.489,0.387,0.421,0.923,0.889,28,25,7,11,31,25,8,14,4,2,18,15,104,118
22401126,1610612747,1610612740,L,W,0.488,0.519,0.412,0.39,0.636,0.929,27,26,15,8,23,28,10,7,2,2,22,18,108,124
22401127,1610612746,1610612742,L,W,0.455,0.494,0.2,0.467,0.654,0.75,19,23,6,11,33,37,7,11,0,4,14,23,91,114
22401128,1610612737,1610612752,W,L,0.536,0.466,0.517,0.311,0.842,0.75,32,24,6,9,32,29,8,11,5,7,13,18,121,105
22401129,1610612765,1610612763,W,L,0.415,0.385,0.281,0.262,0.759,0.783,19,24,17,8,47,36,4,9,3,6,18,19,109,103
22401130,1610612755,1610612750,W,L,0.506,0.484,0.324,0.343,0.724,0.6,22,26,14,11,33,23,5,9,7,4,15,23,114,109
22401131,1610612748,1610612749,W,L,0.517,0.422,0.333,0.326,0.793,0.875,29,24,3,12,44,40,6,4,3,1,17,21,121,115
22401132,1610612746,1610612742,L,W,0.436,0.563,0.259,0.393,0.763,0.8,18,31,10,10,31,35,5,11,8,3,18,22,104,135
22401133,1610612766,1610612741,W,L,0.535,0.482,0.444,0.267,0.793,0.794,26,25,9,9,32,31,8,7,1,2,23,22,131,117
22401134,1610612751,1610612761,W,L,0.5,0.476,0.333,0.286,0.636,0.778,30,25,13,8,34,38,16,8,4,7,21,18,120,109
22401135,1610612760,1610612747,W,L,0.548,0.433,0.55,0.324,0.706,0.75,25,20,8,9,35,25,6,9,2,3,15,17,126,99
22401136,1610612737,1610612762,L,W,0.517,0.568,0.426,0.537,0.857,0.85,29,43,7,11,25,31,10,7,4,3,18,19,134,147
22401137,1610612738,1610612764,L,W,0.407,0.49,0.267,0.462,0.8,0.667,21,33,11,25,21,37,5,6,3,5,10,9,90,124
22401138,1610612739,1610612758,W,L,0.537,0.523,0.424,0.263,0.818,0.579,25,31,8,13,31,26,10,11,3,5,14,17,120,113
22401139,1610612757,1610612759,L,W,0.432,0.472,0.324,0.366,0.762,0.778,26,25,13,8,32,36,9,10,4,5,21,20,109,120
22401140,1610612752,1610612756,L,W,0.424,0.541,0.118,0.429,0.842,0.833,20,28,15,6,20,35,11,6,3,3,22,18,98,112
22401141,1610612740,1610612753,W,L,0.518,0.443,0.394,0.28,0.778,0.762,25,23,8,11,31,29,7,3,7,4,20,16,113,93
22401142,1610612743,1610612754,W,L,0.479,0.538,0.341,0.258,0.857,0.667,34,33,7,9,34,38,10,2,7,7,17,17,125,120
22401143,1610612744,1610612745,W,L,0.484,0.416,0.333,0.372,0.375,0.545,26,28,16,15,33,31,11,12,7,2,15,14,106,96
22401144,1610612765,1610612758,W,L,0.516,0.472,0.407,0.333,0.815,0.714,20,30,18,13,32,24,5,8,4,4,21,23,127,117
22401145,1610612748,1610612755,L,W,0.432,0.506,0.316,0.444,0.68,0.733,20,26,14,10,31,37,7,7,4,6,14,17,105,117
22401146,1610612766,1610612763,W,L,0.452,0.457,0.327,0.289,0.846,0.652,23,22,14,6,38,32,12,3,3,4,18,18,124,100
22401147,1610612739,1610612741,L,W,0.477,0.51,0.349,0.5,0.842,0.615,26,35,12,16,33,29,9,13,3,3,15,15,113,135
22401148,1610612754,1610612764,L,W,0.418,0.379,0.282,0.257,0.733,0.784,18,21,13,13,37,36,2,7,8,5,27,16,98,104
22401149,1610612753,1610612737,L,W,0.455,0.5,0.341,0.412,0.818,0.677,25,23,14,13,27,30,7,13,6,6,26,20,112,119
22401150,1610612751,1610612740,L,W,0.476,0.494,0.364,0.425,0.774,0.833,26,30,9,7,33,33,10,11,6,4,18,22,114,119
22401151,1610612752,1610612738,W,L,0.46,0.475,0.388,0.289,0.8,0.625,26,28,9,17,29,35,8,8,4,6,17,21,119,117
22401152,1610612749,1610612750,L,W,0.461,0.476,0.325,0.333,0.889,0.72,25,27,10,11,32,32,4,8,3,2,20,15,103,110
22401153,1610612760,1610612747,L,W,0.463,0.5,0.45,0.486,0.757,0.7,21,26,12,15,33,29,2,9,6,5,15,26,120,136
22401154,1610612756,1610612744,W,L,0.484,0.398,0.375,0.279,0.824,0.867,31,22,19,13,38,28,14,12,3,4,10,19,133,95
22401155,1610612746,1610612759,L,W,0.529,0.516,0.405,0.467,0.625,0.75,29,30,8,14,26,36,8,6,4,0,16,14,117,122
22401156,1610612753,1610612738,L,W,0.39,0.407,0.175,0.356,0.833,0.75,20,23,9,12,34,37,5,5,5,3,11,9,76,96
22401157,1610612764,1610612755,W,L,0.429,0.391,0.32,0.303,0.737,0.833,20,22,18,13,37,34,10,9,8,2,20,25,122,103
22401158,1610612761,1610612766,L,W,0.439,0.471,0.314,0.365,0.813,0.75,23,37,5,16,36,39,5,8,3,2,13,16,96,126
22401159,1610612742,1610612747,W,L,0.467,0.5,0.333,0.346,0.762,0.696,22,30,15,9,24,29,14,6,0,6,16,14,112,97
22401160,1610612741,1610612748,L,W,0.478,0.517,0.364,0.378,0.647,1.0,28,33,11,10,28,36,11,8,3,7,10,14,111,119
22401161,1610612749,1610612740,L,W,0.427,0.544,0.319,0.4,0.737,0.667,28,27,15,7,38,36,8,13,0,4,21,17,111,136
22401162,1610612762,1610612757,L,W,0.462,0.51,0.244,0.417,0.679,0.818,27,27,14,16,29,40,13,14,5,4,23,26,126,133
22401163,1610612744,1610612759,W,L,0.481,0.419,0.391,0.333,0.857,0.821,23,29,10,16,33,29,6,8,5,2,23,19,114,111
22401164,1610612756,1610612760,W,L,0.523,0.483,0.4,0.357,0.852,0.684,24,31,8,9,36,29,11,10,2,3,18,17,125,112
22401165,1610612758,1610612743,W,L,0.5,0.467,0.382,0.444,0.806,0.824,30,25,12,11,33,29,7,2,5,5,16,22,124,116
22401166,1610612746,1610612745,L,W,0.511,0.533,0.5,0.514,0.7,1.0,24,33,7,11,29,32,7,10,4,3,14,11,117,134
22401167,1610612765,1610612752,L,W,0.467,0.573,0.324,0.364,0.786,0.722,32,20,11,9,23,26,11,5,6,6,19,23,106,115
22401168,1610612754,1610612739,L,W,0.439,0.462,0.459,0.341,0.692,0.7,24,28,11,10,39,36,6,3,3,11,16,16,112,114
22401169,1610612751,1610612737,W,L,0.571,0.4,0.417,0.423,0.667,0.682,36,31,7,10,44,31,11,8,1,2,19,26,133,109
22401170,1610612763,1610612750,W,L,0.552,0.517,0.455,0.5,0.893,0.714,29,26,8,8,33,25,6,5,3,2,25,22,141,125
22401171,1610612765,1610612749,W,L,0.457,0.495,0.436,0.462,0.815,0.5,30,30,8,8,36,34,7,1,8,9,17,19,125,119
22401172,1610612754,1610612753,W,L,0.576,0.449,0.406,0.414,0.857,0.657,32,24,8,17,27,27,14,8,11,7,28,19,129,115
22401173,1610612755,1610612737,W,L,0.479,0.443,0.381,0.343,0.75,0.8,28,29,18,14,35,31,9,6,5,6,15,17,124,110
22401174,1610612738,1610612766,L,W,0.387,0.516,0.375,0.451,0.7,0.75,25,35,12,10,36,42,7,9,4,8,14,11,94,130
22401175,1610612752,1610612739,W,L,0.494,0.409,0.355,0.39,0.7,0.7,23,22,13,10,36,25,7,11,2,2,17,18,108,102
22401176,1610612741,1610612764,L,W,0.385,0.462,0.244,0.317,0.75,0.909,26,32,8,13,33,41,7,8,5,7,16,13,89,119
22401177,1610612740,1610612748,W,L,0.558,0.4,0.444,0.378,0.773,0.7,36,27,16,12,44,30,12,6,5,2,13,16,153,104
22401178,1610612742,1610612761,L,W,0.4,0.551,0.282,0.441,0.611,0.647,22,34,16,12,27,44,11,8,4,10,15,12,102,124
22401179,1610612750,1610612751,L,W,0.367,0.545,0.293,0.355,0.765,0.759,24,27,15,7,26,41,7,5,1,5,24,15,91,117
22401180,1610612743,1610612763,L,W,0.451,0.484,0.326,0.208,0.684,0.774,26,32,7,11,34,41,8,9,5,2,24,17,109,117
22401181,1610612762,1610612760,W,L,0.56,0.379,0.453,0.27,0.692,0.8,41,23,5,19,42,38,12,7,4,3,17,14,145,111
22401182,1610612756,1610612759,L,W,0.433,0.463,0.382,0.404,0.7,0.909,28,27,5,13,35,39,7,9,2,10,7,9,98,117
22401183,1610612757,1610612744,W,L,0.398,0.376,0.318,0.2,0.821,0.727,26,21,7,13,38,39,15,9,7,5,19,20,103,86
22401184,1610612758,1610612746,W,L,0.513,0.435,0.333,0.323,0.778,0.941,19,23,7,11,30,32,6,5,2,1,19,18,101,100
22401185,1610612747,1610612745,L,W,0.456,0.609,0.353,0.514,0.75,0.6,22,28,7,4,30,38,8,11,5,1,17,15,109,140
22401186,1610612737,1610612753,L,W,0.455,0.534,0.429,0.425,0.667,0.6,25,32,12,9,31,35,11,8,5,2,8,15,105,117
22401187,1610612738,1610612766,L,W,0.376,0.389,0.282,0.311,0.611,0.692,23,22,18,15,33,34,10,12,4,6,16,14,86,93
22401188,1610612751,1610612752,W,L,0.43,0.514,0.381,0.343,0.885,0.68,27,21,10,6,30,36,10,4,3,2,25,24,113,105
22401189,1610612739,1610612754,W,L,0.403,0.383,0.238,0.3,0.909,0.545,27,21,14,18,47,47,15,6,10,9,20,23,126,118
22401190,1610612748,1610612764,W,L,0.511,0.5,0.432,0.313,0.647,0.833,33,28,6,9,37,37,4,8,3,6,14,12,119,118
22401191,1610612755,1610612741,W,L,0.456,0.383,0.325,0.273,0.75,0.857,29,20,15,10,44,38,10,7,4,6,17,15,122,102
22401192,1610612749,1610612765,L,W,0.477,0.581,0.373,0.523,0.643,0.773,35,30,14,6,28,32,9,5,3,7,19,17,133,140
22401193,1610612745,1610612743,W,L,0.511,0.45,0.345,0.353,0.839,0.643,28,32,11,16,36,29,7,5,6,4,13,24,126,111
22401194,1610612763,1610612742,L,W,0.437,0.5,0.179,0.375,0.727,0.867,20,31,10,19,28,34,6,13,3,7,13,15,97,132
22401195,1610612750,1610612762,L,W,0.449,0.469,0.381,0.302,0.818,0.688,24,23,9,17,31,37,6,9,5,9,15,16,105,116
22401196,1610612740,1610612760,W,L,0.418,0.385,0.191,0.184,0.889,0.767,16,22,17,11,37,36,8,6,4,4,25,19,115,100
22401197,1610612759,1610612761,L,W,0.474,0.512,0.359,0.344,0.75,0.875,32,22,12,9,30,41,8,11,1,2,23,13,118,125
22401198,1610612744,1610612746,W,L,0.558,0.544,0.467,0.455,0.778,0.783,28,31,9,3,33,22,11,11,3,6,21,20,124,119
22401199,1610612757,1610612747,L,W,0.388,0.438,0.321,0.357,0.714,0.476,21,27,13,27,29,29,9,7,11,6,21,16,81,109
22401200,1610612758,1610612756,L,W,0.476,0.523,0.341,0.412,0.5,1.0,28,31,9,10,28,33,6,6,1,4,9,7,98,109
22401201,1610612749,1610612753,L,W,0.441,0.545,0.222,0.367,0.778,0.76,19,27,15,5,31,32,11,9,4,6,21,17,109,114
22401202,1610612752,1610612737,W,L,0.413,0.43,0.29,0.262,0.65,0.6,27,27,22,12,36,37,5,8,7,11,13,14,108,100
22401203,1610612760,1610612742,L,W,0.475,0.455,0.417,0.4,0.684,0.857,25,29,7,17,37,35,10,14,2,5,12,17,104,118
22401204,1610612745,1610612744,L,W,0.44,0.458,0.316,0.222,0.444,0.9,22,23,11,7,28,29,13,10,8,5,11,14,90,91
22401205,1610612738,1610612765,L,W,0.429,0.511,0.189,0.417,0.8,0.846,27,34,9,8,34,43,8,6,4,4,12,9,99,123
22401206,1610612748,1610612761,L,W,0.446,0.482,0.344,0.406,0.733,0.656,29,21,9,11,33,41,8,4,5,3,24,11,104,114
22401207,1610612740,1610612758,W,L,0.402,0.47,0.303,0.378,0.931,0.85,24,22,17,10,33,33,12,6,2,4,19,22,111,109
22401208,1610612739,1610612764,L,W,0.477,0.396,0.35,0.3,0.818,0.7,24,27,6,16,38,34,7,10,7,5,28,14,105,115
22401209,1610612755,1610612754,W,L,0.516,0.435,0.368,0.4,0.765,0.719,35,18,8,15,33,32,9,5,4,4,21,16,121,107
22401210,1610612750,1610612747,L,W,0.384,0.402,0.286,0.281,0.647,0.75,17,18,15,11,38,37,7,12,6,5,21,14,87,97
22401211,1610612763,1610612751,L,W,0.457,0.525,0.377,0.472,0.789,0.667,30,33,8,12,33,37,9,9,7,4,20,19,119,135
22401212,1610612741,1610612766,L,W,0.357,0.398,0.174,0.275,0.81,0.84,22,27,17,14,37,38,7,12,5,11,20,19,95,109
22401213,1610612743,1610612746,L,W,0.446,0.545,0.341,0.345,0.556,0.813,24,23,5,5,26,41,18,15,2,2,22,16,98,120
22401214,1610612762,1610612756,W,L,0.528,0.558,0.489,0.564,0.9,0.818,36,30,9,6,28,28,10,5,7,6,18,17,134,126
